UID,day,trans_amt,bal,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1,device_code2,device_code3,device1,device2,mac1,ip1,amt_src2,acc_id2,acc_id3,geo_code,trans_type2,market_code,market_type,ip1_sub
19658,11,27857.0,76688.0,2,3,2,0,0,3,3,0,0,1,1,1,0,5,3,0,0,1,2,2,1,4
19659,11,26921.0,2086.0,2,6,4,0,0,3,2,1,1,0,1,1,1,2,4,0,0,1,2,1,1,2
19660,13,18967.0,1300.0,2,3,3,0,0,2,2,2,1,1,3,3,2,7,2,2,1,1,2,0,0,7
19661,14,40131.0,101676.0,2,3,6,0,0,2,4,0,0,1,1,1,0,5,2,0,0,1,2,3,1,5
19662,1,127.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19663,5,24011.0,500.0,1,2,1,0,0,1,1,1,1,0,1,1,1,2,2,0,0,1,1,0,0,2
19664,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19665,63,339529.0,6300.0,2,3,2,0,0,3,2,1,1,1,2,2,1,13,2,2,2,1,2,4,1,7
19666,9,20742.0,900.0,2,6,3,0,0,4,4,2,2,0,2,2,1,6,5,1,1,2,2,1,1,6
19667,11,30998.0,61254.0,2,3,5,0,0,2,3,0,0,1,1,1,0,4,2,0,0,0,2,1,1,4
19668,4,2034.0,400.0,2,3,2,0,0,3,1,1,1,0,1,1,1,1,2,0,0,1,2,2,1,1
19669,1,915.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19670,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
19671,13,39758.0,145911.0,2,3,6,0,0,2,3,0,0,1,1,4,0,5,2,0,0,0,2,2,1,4
19672,9,62059.0,98758.0,2,5,4,0,0,3,2,1,1,0,1,1,1,3,3,0,0,1,2,1,1,2
19673,5,14090.0,4250.0,2,3,3,0,0,3,3,1,1,1,2,2,1,3,3,1,1,2,2,0,0,3
19674,4,8281.0,400.0,2,3,3,0,0,2,1,2,2,0,2,2,2,3,1,1,1,0,2,0,0,3
19675,3,16608.0,300.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19676,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19677,10,28180.0,1000.0,1,3,1,0,0,1,1,1,1,0,1,1,1,5,2,0,0,1,1,2,1,4
19678,1,643.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19679,10,154757.0,2955522.0,2,3,5,1,2,2,1,1,1,0,1,1,1,2,1,0,0,1,3,0,0,2
19680,1,13691.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19681,15,84400.0,5523.0,2,4,3,0,0,3,4,2,2,2,4,4,2,9,3,3,1,2,2,0,0,8
19682,3,16609.0,300.0,2,2,3,0,0,3,2,2,2,0,2,2,2,3,2,1,1,1,2,0,0,3
19683,8,57607.0,800.0,2,3,4,0,0,2,0,0,0,1,1,1,0,4,1,0,0,1,2,0,0,3
19684,2,742.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
19685,20,34095.0,152390.0,2,6,6,1,1,3,5,1,1,0,1,1,1,3,3,0,0,1,3,3,1,2
19686,7,41472.0,4777.0,2,5,4,0,0,4,4,1,1,1,2,2,1,2,5,1,1,1,2,2,2,2
19687,3,8454.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
19688,6,29710.0,1072.0,2,4,2,0,0,3,3,1,1,0,1,1,1,3,4,0,0,1,2,1,1,3
19689,3,74550.0,300.0,2,2,2,0,0,2,1,1,0,1,2,2,1,1,1,1,1,1,2,0,0,1
19690,14,32656.0,9678.0,2,4,3,0,0,3,4,2,3,1,2,3,2,4,3,2,1,1,2,0,0,4
19691,5,25232.0,38159.0,2,4,2,1,0,3,2,1,1,0,1,1,1,1,2,0,0,1,2,1,1,1
19693,10,123898.0,22006.0,2,5,4,0,0,3,2,1,1,0,1,1,1,3,2,0,0,2,2,3,1,3
19694,17,63351.0,82743.0,2,6,5,0,0,3,4,1,1,0,1,1,1,3,4,0,0,1,1,3,1,3
19695,12,31372.0,218443.0,2,4,5,0,0,4,6,0,0,2,1,2,0,5,3,2,2,0,2,1,1,5
19696,15,43383.0,1500.0,2,4,2,0,0,2,4,1,1,2,3,3,1,8,3,3,1,1,2,2,1,5
19697,4,276581.0,400.0,2,4,3,0,0,2,3,1,1,0,1,1,1,2,4,1,1,1,2,0,0,2
19698,15,34795.0,97317.0,2,3,2,0,0,3,2,1,1,0,1,1,1,7,2,0,0,1,2,1,1,6
19699,8,87375.0,800.0,2,5,4,0,0,3,1,0,0,1,1,1,0,6,3,0,0,1,2,1,1,6
19700,8,23630.0,31515.0,2,3,3,0,0,5,3,1,1,1,2,2,1,4,3,2,2,1,2,1,1,4
19701,1,2818.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19702,6,16908.0,600.0,1,2,1,0,0,1,0,1,1,0,1,1,1,3,1,0,0,1,1,2,1,2
19703,7,39567.0,700.0,1,3,1,0,0,1,1,1,1,0,1,1,1,2,2,0,0,1,1,0,0,2
19704,2,55924.0,200.0,1,1,2,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19705,3,3560.0,300.0,1,3,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
19706,6,16908.0,600.0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,2,1,3
19707,17,40973.0,112441.0,2,3,7,0,0,2,6,0,0,1,1,1,0,6,2,0,0,1,2,2,1,5
19708,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19709,15,61832.0,1500.0,2,3,4,0,0,2,1,1,1,0,1,1,1,6,3,0,0,1,2,3,1,6
19710,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19711,2,742.0,200.0,2,2,2,0,0,2,1,1,1,1,2,2,1,2,1,1,1,1,2,0,0,2
19712,2,1286.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19713,3,7228.0,300.0,2,2,2,0,0,3,2,2,2,0,1,2,2,1,1,2,2,1,2,0,0,1
19714,11,23741.0,5152.0,2,5,4,1,0,3,3,2,2,0,2,2,2,3,3,0,0,2,3,2,2,3
19715,1,5944.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
19716,25,24726.0,2500.0,2,4,3,0,0,3,1,0,0,1,1,1,0,1,2,0,0,1,2,0,0,1
19717,35,2123136.0,1851523.0,3,8,8,1,0,9,4,2,2,1,2,3,1,21,6,3,6,2,3,3,1,21
19718,7,38754.0,700.0,2,3,2,0,0,2,1,3,4,0,2,3,3,2,2,1,1,1,2,2,1,2
19719,22,74226.0,2200.0,2,5,8,0,0,3,1,1,1,0,1,1,1,4,3,0,0,1,2,2,2,4
19720,5,5935.0,500.0,2,4,2,0,0,2,1,1,1,1,2,2,1,1,2,1,1,1,2,0,0,1
19721,8,27709.0,1016.0,2,5,3,0,0,3,2,1,1,0,1,1,1,3,4,0,0,1,2,2,1,3
19723,5,11371.0,500.0,1,3,1,0,0,1,2,1,1,0,1,1,1,4,2,0,0,1,1,0,0,4
19724,3,1385.0,300.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
19725,25,2200761.0,2500.0,2,3,3,0,0,3,9,1,1,8,2,8,1,14,2,9,13,1,2,1,1,8
19726,8,11672.0,800.0,1,2,2,0,0,1,0,1,1,0,1,1,1,4,1,0,0,1,1,1,1,4
19727,42,4027509.0,811904.0,2,3,3,1,0,4,3,1,1,0,1,1,1,15,3,2,2,1,3,1,1,14
19728,76,8018.0,82087.0,2,3,25,31,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
19729,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19730,70,7406.0,53834.0,2,3,21,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
19731,4,41309.0,400.0,2,3,2,0,0,3,3,2,2,0,2,2,2,2,3,2,2,1,2,0,0,2
19732,4,7602.0,400.0,1,2,1,0,0,1,1,1,1,0,1,1,1,2,2,0,0,1,0,0,0,1
19733,11,31131.0,1100.0,2,4,3,0,0,2,2,3,3,0,2,3,3,4,2,2,1,1,2,0,0,3
19734,40,554787.0,747210.0,2,4,5,1,0,4,2,2,3,0,1,1,1,12,3,2,31,2,3,0,0,11
19735,32,180914.0,3414.0,2,4,3,0,0,4,4,4,4,0,3,4,4,6,2,4,4,1,2,0,0,5
19736,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19737,1,16409.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
19738,9,107263.0,13404.0,2,4,4,1,0,4,2,0,0,1,1,1,0,3,3,1,3,1,3,2,1,3
19739,2,742.0,200.0,2,2,2,0,0,2,1,0,0,1,1,1,0,1,1,1,1,1,2,0,0,1
19740,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19741,3,3017.0,300.0,1,3,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19742,4,24319.0,400.0,1,1,2,0,0,1,0,1,1,0,1,1,1,4,0,0,0,1,1,0,0,4
19743,4,13718.0,400.0,1,2,1,0,0,1,0,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
19744,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19745,3,1413.0,300.0,1,3,1,0,0,1,0,1,1,1,2,2,1,2,1,0,0,1,1,0,0,2
19746,15,42392.0,5130.0,2,6,3,0,0,3,2,2,1,0,1,1,1,4,3,0,0,1,2,2,1,3
19747,18,953064.0,1800.0,2,4,5,1,0,3,8,0,0,1,1,1,0,5,6,3,2,1,2,2,1,5
19748,9,17208.0,93334.0,2,3,2,0,0,3,1,1,1,0,1,1,1,5,2,0,0,1,2,1,1,5
19749,6,12831.0,600.0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,0,0,2
19750,6,60671.0,600.0,2,3,2,0,0,2,1,2,2,0,2,2,1,1,1,1,1,1,2,0,0,1
19751,14,78022.0,1400.0,2,3,3,0,0,3,1,1,1,0,1,1,1,5,2,0,0,2,2,4,1,4
19752,17,33635.0,161308.0,2,4,2,0,0,3,2,1,1,0,1,1,1,5,2,0,0,1,2,1,1,5
19753,5,21591.0,500.0,2,3,2,0,0,2,1,2,2,0,2,2,2,3,1,1,1,1,3,0,0,2
19754,3,7095.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,2,1,1,1,1,2,0,0,2
19755,8,340487.0,3279949.0,2,2,3,1,0,2,2,1,1,0,1,1,1,4,2,0,0,1,2,1,1,3
19756,1,10973.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19757,17,63235.0,1700.0,2,4,3,0,0,3,1,2,2,1,2,2,1,11,2,1,1,4,2,3,1,11
19758,12,34632.0,98703.0,2,3,5,0,0,2,4,0,0,1,1,1,0,4,2,0,0,1,2,2,1,4
19759,2,8354.0,20315.0,2,2,2,0,0,2,1,0,0,1,1,1,0,1,1,0,0,0,2,0,0,1
19760,3,3560.0,300.0,2,3,2,0,0,2,1,0,0,2,2,2,0,1,2,1,1,1,2,0,0,1
19761,15,495662.0,1500.0,2,5,3,0,0,3,3,2,2,0,2,2,2,3,3,2,2,1,2,0,0,3
19762,3,18783.0,300.0,1,2,2,0,0,2,1,1,1,0,1,1,1,1,2,0,0,1,1,1,1,1
19763,3,73691.0,300.0,2,3,3,0,0,3,2,1,1,1,2,2,1,2,2,1,1,1,2,0,0,2
19764,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19765,1,16137.0,100.0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1
19766,43,408617.0,9624546.0,2,4,5,2,1,3,4,0,0,1,1,1,0,5,4,1,1,1,3,3,1,5
19767,25,82948.0,2500.0,2,6,3,0,0,4,4,2,2,0,1,2,2,10,5,3,5,1,2,0,0,7
19768,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19769,2,706680.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,0,0,0,1
19770,4,19589.0,400.0,1,3,1,0,0,1,0,2,2,0,1,1,1,2,1,0,0,1,1,0,0,2
19771,30,119328.0,3000.0,2,4,2,0,0,3,3,3,3,3,5,6,3,11,2,3,4,2,2,5,1,11
19772,6,29791.0,600.0,1,2,1,0,0,1,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,3
19773,72,7610.0,68963.0,2,3,21,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
19774,8,59239.0,800.0,2,3,3,0,0,2,2,0,0,3,1,3,0,2,2,2,1,1,2,0,0,2
19775,4,7195.0,400.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
19776,146,9041117.0,14600.0,2,3,11,0,0,3,15,11,6,1,9,9,10,19,1,15,7,1,2,0,0,16
19777,6,9838.0,600.0,2,3,2,0,0,2,2,3,3,0,3,3,2,3,2,2,1,1,2,0,0,2
19778,5,12729.0,500.0,2,4,2,0,0,2,1,2,2,0,2,2,1,1,2,1,1,1,2,0,0,1
19779,79,48577.0,8233.0,2,5,4,1,0,4,5,2,2,1,2,3,2,3,4,2,1,1,2,1,1,3
19780,13,37178.0,124953.0,2,3,6,0,0,2,4,0,0,1,1,1,0,5,2,0,0,1,2,2,1,5
19781,3,26041.0,18849.0,2,2,3,1,0,2,2,1,1,0,1,1,1,2,2,0,0,1,3,0,0,2
19782,4,16708.0,400.0,1,1,3,0,0,1,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,3
19783,3,4377.0,300.0,2,2,2,0,0,3,2,2,2,0,2,2,2,2,2,2,2,1,2,0,0,2
19784,7,30598.0,3418.0,2,3,2,0,0,3,3,2,2,0,2,2,2,4,3,2,2,1,2,0,0,2
19785,12,35718.0,1200.0,1,3,1,0,0,1,1,0,0,1,1,1,0,5,3,0,0,1,1,3,1,4
19786,12,39252.0,1200.0,2,4,2,0,0,2,2,1,1,1,2,2,1,5,3,1,1,1,2,2,1,4
19787,18,61598.0,197784.0,2,5,4,0,0,4,3,2,2,0,2,2,2,5,3,1,1,2,2,1,1,3
19788,3,8454.0,300.0,1,2,2,1,0,2,3,0,0,1,1,1,0,1,3,1,1,0,2,1,1,1
19789,16,74795.0,1600.0,2,6,4,1,0,4,2,0,0,2,2,1,0,5,4,1,1,1,2,3,2,4
19790,9,25362.0,9216.0,2,4,2,0,0,3,2,1,1,0,1,1,1,5,3,0,0,1,2,1,1,4
19791,1,3633.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
19792,2,5636.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19793,35,238576.0,19880.0,2,4,9,0,1,5,4,0,0,2,2,2,0,23,4,2,2,2,3,1,1,22
19794,5,105966.0,500.0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,1,1,3
19795,15,78571.0,1500.0,2,4,4,0,0,3,1,1,1,0,1,1,1,6,2,0,0,1,2,3,1,4
19796,14,39452.0,176319.0,2,4,6,0,0,3,6,0,0,1,1,1,0,5,3,1,1,0,2,2,1,5
19797,3,7638.0,300.0,1,1,1,0,0,1,0,1,1,0,1,1,1,2,0,0,0,1,1,0,0,1
19798,12,33816.0,1200.0,1,3,1,0,0,1,1,1,1,0,1,1,1,4,2,0,0,1,1,3,1,4
19799,12,48577.0,1272626.0,2,3,3,1,0,3,2,0,0,1,1,1,0,5,2,0,0,0,3,1,1,5
19800,56,5719675.0,1274246.0,3,7,8,1,2,5,3,1,1,0,1,1,1,16,4,0,2,1,4,4,2,12
19801,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19802,3,13890.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,1,1,1,1,1,1,2,0,0,1
19803,15,42270.0,13798.0,2,5,2,0,0,3,2,1,1,0,1,1,1,6,3,0,0,1,2,1,1,4
19804,4,96081.0,400.0,2,3,2,0,0,3,2,1,1,0,1,1,2,1,2,2,2,1,1,0,0,1
19805,17,162618.0,1700.0,2,6,3,0,0,3,2,1,1,0,1,1,1,7,4,0,0,1,2,4,2,7
19806,14,39452.0,154954.0,2,4,5,0,0,3,6,0,0,1,1,1,0,5,3,1,1,0,2,2,1,5
19808,12,33816.0,120151.0,2,3,5,0,0,2,4,0,0,1,1,1,0,4,2,0,0,0,2,1,1,4
19809,3,11443.0,5752.0,2,2,2,0,0,2,1,0,0,1,1,1,0,1,1,0,0,1,2,0,0,1
19810,11,90636.0,47842.0,2,5,3,0,0,3,4,1,1,1,2,2,1,4,5,0,0,2,1,3,2,3
19811,7,11571.0,700.0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19812,22,120909.0,147575.0,2,5,5,0,0,4,3,2,2,0,1,2,2,11,3,1,1,1,2,2,1,11
19813,10,113885.0,1195.0,2,4,4,1,0,3,3,0,0,1,1,1,0,3,4,0,0,1,3,3,1,3
19814,1,10973.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
19815,4,7195.0,400.0,2,3,2,0,0,2,1,2,2,0,1,2,2,3,2,1,1,1,2,0,0,3
19816,12,41970.0,1200.0,2,3,3,1,0,2,2,2,2,1,3,3,2,5,2,2,1,2,3,2,1,5
19817,8,109092.0,800.0,2,5,2,0,0,2,2,1,1,0,1,1,1,3,4,0,0,1,1,2,1,3
19818,4,106956.0,400.0,2,4,3,0,0,3,2,1,1,1,2,2,1,1,3,2,2,1,1,0,0,1
19819,2,254.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,1,2,1,1,1,1,2,0,0,2
19820,2,1014.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19821,12,14599.0,3771.0,2,4,2,0,0,3,2,1,1,0,1,1,1,4,2,0,0,2,2,2,1,4
19822,8,145299.0,800.0,2,4,2,0,0,3,2,1,1,0,1,1,1,5,2,0,0,1,2,2,1,5
19823,13,37450.0,219114.0,2,3,5,0,0,2,5,0,0,1,1,1,0,4,2,0,0,1,2,2,1,4
19824,24,47782.0,48273.0,2,3,4,0,0,4,4,3,3,1,3,4,2,13,2,4,11,1,2,0,0,10
19825,24,154720.0,2400.0,2,5,4,0,0,2,5,1,1,0,1,1,1,12,3,0,0,1,2,0,0,11
19826,3,37267.0,300.0,1,2,2,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,2
19827,25,21274401.0,52976725.0,2,6,6,0,0,6,6,1,1,1,2,2,1,13,6,2,3,4,2,1,1,13
19828,1,2818.0,7167.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19829,8,17108.0,800.0,1,2,1,0,0,1,0,1,1,0,1,1,1,4,0,0,0,1,1,0,0,4
19830,1,2818.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19831,1,643.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
19832,5,9196.0,500.0,2,3,2,0,0,2,1,2,2,1,2,2,2,4,2,1,1,1,2,1,1,4
19833,3,43491.0,300.0,1,2,2,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
19834,16,51883.0,6252.0,2,4,2,0,0,3,2,0,0,1,1,1,0,6,3,0,0,1,2,1,1,6
19835,19,122855.0,1900.0,2,5,4,0,0,3,2,1,1,0,1,1,1,5,3,1,3,1,2,2,1,5
19836,9,46974.0,900.0,2,3,5,0,2,3,1,1,1,0,1,1,1,2,3,1,1,1,3,0,0,2
19837,10,17851.0,2070.0,2,5,3,0,0,4,2,0,0,1,1,1,0,6,3,1,1,1,2,1,1,6
19838,20,523585.0,2000.0,3,9,6,1,0,6,3,2,2,1,2,2,2,6,5,2,4,2,2,2,1,6
19839,3,8454.0,20687.0,2,3,2,0,0,2,1,0,0,1,1,1,0,1,2,0,0,0,2,1,1,1
19840,53,95736.0,5300.0,2,5,46,0,0,4,5,2,2,0,2,2,2,6,6,2,2,1,2,0,0,6
19841,6,53739.0,600.0,2,4,3,0,0,2,1,1,1,1,2,2,1,3,2,1,1,1,2,0,0,3
19842,4,15620.0,56287.0,2,2,3,0,0,2,2,0,0,1,1,1,0,2,1,0,0,0,2,0,0,2
19843,46,10962205.0,5152.0,2,4,9,0,0,7,13,1,1,1,2,2,1,16,12,5,7,2,2,4,2,15
19844,13,33916.0,1300.0,1,4,1,0,0,1,1,1,1,0,1,1,1,6,2,0,0,1,1,3,1,3
19845,26,1258505.0,102956.0,2,6,13,2,0,5,2,0,0,1,1,1,0,10,4,2,3,1,3,1,1,10
19846,17,97650.0,1700.0,2,3,3,0,0,3,2,2,2,0,2,2,2,10,1,2,3,2,2,0,0,10
19847,1,13691.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19848,16,67978.0,25584.0,2,4,2,0,0,3,2,1,1,0,1,1,1,11,3,0,0,1,2,1,1,11
19849,6,8754.0,600.0,2,4,2,0,0,2,2,1,1,0,1,1,1,3,3,0,0,1,2,0,0,3
19850,74,7814.0,21651.0,2,3,22,31,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
19851,23,490134.0,6377.0,2,5,10,1,3,3,3,0,0,2,2,2,0,6,4,0,0,2,4,2,1,5
19852,9,45748.0,900.0,2,4,3,0,0,3,3,3,2,0,2,3,3,5,3,2,2,2,2,0,0,5
19853,1,13963.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
19854,7,34220.0,700.0,2,5,3,1,0,4,3,2,2,0,1,2,2,3,4,1,1,2,3,1,1,3
19855,7,10213.0,700.0,1,3,4,0,0,1,0,1,1,0,1,1,1,4,1,0,0,1,0,0,0,4
19856,8,60870.0,800.0,1,2,5,0,0,1,1,1,1,0,1,1,1,7,1,0,0,1,1,0,0,6
19857,43,39415515.0,4300.0,3,6,4,0,0,5,2,2,2,0,2,2,2,8,4,2,4,1,2,0,0,5
19858,5,19526.0,500.0,1,1,1,0,0,1,1,1,1,0,1,1,1,5,1,0,0,1,1,0,0,5
19859,14,41082.0,1400.0,2,4,2,0,0,2,2,2,2,1,3,3,2,5,3,2,1,1,2,2,1,4
19860,3,6821.0,300.0,1,1,1,0,0,1,0,1,1,0,1,1,1,3,0,0,0,0,1,0,0,3
19861,18,149665.0,181530.0,2,3,3,0,0,2,1,1,1,0,1,1,1,8,1,0,0,1,2,0,0,6
19862,1,60108.0,100.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19864,9,20739.0,900.0,2,4,2,0,0,2,1,2,1,0,2,2,2,2,2,1,1,1,2,0,0,2
19865,10,90670.0,1000.0,2,3,2,0,0,2,5,0,0,1,1,1,0,6,5,0,0,1,2,1,1,6
19866,2,254.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
19867,11,26921.0,58550.0,2,4,3,0,0,4,2,2,2,0,2,2,2,6,3,1,1,1,2,1,1,6
19868,13,168311.0,1300.0,2,5,2,0,0,3,3,1,1,0,1,1,1,7,4,0,0,1,2,3,2,7
19869,1,5536.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
19870,6,67200.0,105253.0,1,3,2,0,0,2,3,1,1,0,1,1,1,2,3,0,0,1,1,1,1,2
19871,64,1404570.0,216209.0,2,3,3,0,0,5,6,1,1,1,2,2,1,7,3,5,2,1,1,1,1,6
19872,29,129008.0,2900.0,2,3,9,0,0,3,4,3,3,1,4,4,3,12,1,4,16,2,2,0,0,12
19873,2,5636.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19874,8,11671.0,800.0,1,3,1,0,0,1,0,1,1,0,1,1,1,3,1,0,0,1,1,0,0,3
19875,3,50858.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,1,2,1,1,2,1,0,0,1
19876,75,17421863.0,981790.0,3,12,17,2,3,10,8,3,3,1,3,5,1,15,9,5,3,4,4,4,2,15
19877,8,25260.0,800.0,1,3,1,0,0,1,1,1,1,0,1,1,1,6,1,0,0,1,1,0,0,5
19878,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19879,12,33816.0,103950.0,2,4,6,0,0,3,4,0,0,2,1,2,0,5,3,1,1,1,2,2,1,5
19880,43,61519.0,275912.0,2,4,2,0,0,3,1,0,0,2,2,2,0,11,1,0,0,1,1,2,1,11
19881,4,8553.0,400.0,2,4,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,0,0,2
19882,3,29656.0,300.0,1,2,2,0,0,1,0,0,0,1,1,1,0,2,0,0,0,1,1,0,0,2
19883,89,7607782.0,87762.0,2,4,9,0,0,5,5,2,2,3,3,5,2,12,2,5,2,1,2,1,1,12
19884,8,48520.0,800.0,2,4,3,2,0,2,3,1,1,0,1,1,1,1,3,0,0,1,1,3,1,1
19885,5,15178.0,10373.0,2,3,2,0,0,3,2,1,1,0,1,1,1,3,2,0,0,1,2,1,1,3
19886,74,7814.0,32555.0,2,3,22,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
19887,3,27481.0,300.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
19888,9,41397.0,900.0,2,5,3,0,0,2,2,1,1,1,2,2,1,4,3,1,1,1,2,0,0,4
19889,3,11294.0,300.0,2,3,2,0,0,3,1,0,0,1,1,1,0,2,2,0,0,1,2,1,1,2
19890,7,10213.0,700.0,2,4,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,2,2,0,0,2
19891,15,48791.0,1500.0,2,3,3,1,0,2,1,1,1,0,1,1,1,6,1,0,0,1,3,0,0,5
19892,2,4005.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
19893,5,34476.0,500.0,2,3,3,0,0,3,2,1,0,1,2,2,1,1,2,1,1,1,2,0,0,1
19894,7,15919.0,700.0,1,3,2,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
19895,12,39251.0,1200.0,2,3,2,0,0,2,1,0,0,2,2,2,0,6,1,1,1,1,2,0,0,6
19896,4,20785.0,400.0,2,3,2,0,0,2,1,1,1,0,1,1,1,2,1,0,0,2,2,0,0,2
19897,10,104019.0,116486.0,2,5,4,0,1,3,2,0,0,1,1,1,0,4,3,0,0,3,3,2,1,4
19898,2,1558.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,1,1,1
