UID,Tag,day_x,mode,os,version,device1_x,device2_x,device_code1_x,device_code2_x,device_code3_x,mac1_x,mac2,ip1_x,ip2,wifi,geo_code_x,ip1_sub_x,ip2_sub,success,day_y,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1_y,device_code2_y,device_code3_y,device1_y,device2_y,mac1_y,ip1_y,amt_src2,acc_id2,acc_id3,geo_code_y,trans_type2,market_code,market_type,ip1_sub_y,trans_amt,bal
21565,0,39.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,4.0,7.0,0.0,39.0,19.0,2.0,4.0,5.0,0.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,2.0,11.0,3.0,5.0,2.0,5.0,3.0,2.0,1.0,10.0,472674.0,391353.0
21566,1,10.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1459.0,100.0
21567,0,62.0,17.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,45.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,23086.0,800.0
21568,0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56296.0,2202.0
21569,0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8454.0,300.0
21570,1,12.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,13935.0,64197.0
21571,0,34.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,20.0,18.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,62955.0,1800.0
21572,0,18.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,5.0,0.0,18.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4956.0,200.0
21573,0,10.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4793.0,200.0
21574,0,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,11172.0,300.0
21575,0,40.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,33.0,12.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,596574.0,95946.0
21576,0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,5.0,15.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,36833.0,2674.0
21577,0,114.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,11.0,2.0,2.0,1.0,4.0,2.0,113.0,24.0,2.0,7.0,6.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,7.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,660676.0,120938.0
21578,0,7.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,16808.0,138854.0
21579,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,21946.0,200.0
21580,0,,,,,,,,,,,,,,,,,,,9.0,2.0,5.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,103102.0,900.0
21581,1,8.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
21582,0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,12.0,2.0,7.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,125392.0,1200.0
21583,0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2818.0,100.0
21584,0,40.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,37.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2818.0,100.0
21585,0,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,4377.0,300.0
21586,0,26.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,18.0,11.0,2.0,6.0,4.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,138694.0,79508.0
21587,0,11.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.0,8.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,19009.0,800.0
21588,0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1830.0,200.0
21589,0,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,7095.0,300.0
21590,0,14.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,12.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,30299.0,400.0
21591,0,12.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,9.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,28180.0,1000.0
21592,0,140.0,12.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,19.0,15.0,2.0,1.0,19.0,15.0,134.0,27.0,2.0,6.0,6.0,2.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,8.0,56785.0,122931.0
21593,0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,62819.0,1930.0
21594,0,30.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,5.0,3.0,30.0,23.0,2.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,4.0,1.0,3.0,0.0,2.0,4.0,2.0,7.0,124314.0,2300.0
21595,0,220.0,14.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,12.0,6.0,2.0,1.0,12.0,6.0,210.0,74.0,2.0,8.0,10.0,5.0,0.0,5.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,983275.0,194136817.0
21596,0,37.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,37.0,8.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,143378.0,800.0
21597,0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1459.0,100.0
21598,1,13.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
21599,0,21.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,1.0,1.0,7.0,0.0,21.0,7.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,80851.0,700.0
21600,0,80.0,16.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0,1.0,7.0,7.0,74.0,7.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11026.0,700.0
21601,0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5536.0,100.0
21602,0,123.0,12.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,10.0,5.0,1.0,1.0,9.0,4.0,118.0,28.0,2.0,6.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,12.0,82736.0,331121.0
21603,0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23205.0,100.0
21604,0,33.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,4.0,1.0,8.0,0.0,24.0,14.0,2.0,7.0,5.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,127564.0,2464.0
21605,0,33.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,6.0,0.0,29.0,20.0,2.0,5.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,7.0,67234.0,75545.0
21606,0,43.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,2.0,1.0,6.0,4.0,40.0,10.0,2.0,5.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,41770.0,1032.0
21607,1,183.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,110.0,72.0,2.0,3.0,24.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7610.0,79651.0
21608,0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,742.0,200.0
21609,0,,,,,,,,,,,,,,,,,,,8.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17106.0,800.0
21610,0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,12.0,6.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,5.0,8754.0,600.0
21611,0,19.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,14.0,12.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,19676.0,1200.0
21612,0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,2.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,57190.0,1200.0
21613,0,25.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,4.0,0.0,16.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16508.0,200.0
21614,0,124.0,12.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,8.0,4.0,3.0,3.0,7.0,4.0,122.0,38.0,3.0,8.0,7.0,0.0,0.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,5.0,2.0,2.0,1.0,5.0,2.0,6.0,3718247.0,126369.0
21615,0,183.0,13.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,31.0,13.0,4.0,0.0,14.0,8.0,183.0,29.0,2.0,6.0,7.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,4.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,668040.0,4092969.0
21616,0,58.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,8.0,1.0,3.0,3.0,8.0,1.0,51.0,33.0,2.0,6.0,5.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,2.0,3.0,2.0,14.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,12.0,7813336.0,1596029.0
21617,0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,915.0,100.0
21618,0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,13718.0,400.0
21619,0,15.0,4.0,1.0,2.0,1.0,2.0,5.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,0.0,15.0,29.0,2.0,4.0,6.0,0.0,0.0,4.0,5.0,8.0,2.0,1.0,2.0,4.0,1.0,12.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,9.0,69670.0,28284.0
21620,0,70.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,10.0,0.0,3.0,3.0,9.0,0.0,47.0,23.0,2.0,5.0,5.0,1.0,0.0,4.0,5.0,2.0,3.0,0.0,2.0,2.0,2.0,19.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,16.0,133991.0,59837.0
21621,0,17.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,5.0,0.0,17.0,10.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,19482.0,95974.0
21622,1,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
21623,0,96.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,3.0,3.0,2.0,6.0,2.0,96.0,75.0,2.0,5.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,25.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,10.0,3106301.0,7500.0
21624,0,27.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,6.0,0.0,27.0,11.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,363045.0,1100.0
21625,0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1459.0,100.0
21626,0,26.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,25.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,20999.0,7427.0
21627,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,28323.0,600.0
21628,0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5834.0,400.0
21629,1,25.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,19.0,5.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11399.0,500.0
21630,0,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,41681.0,11672.0
21631,0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,10013.0,500.0
21632,0,20.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,5.0,0.0,17.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,550778.0,600.0
21633,0,18.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,13.0,13.0,2.0,6.0,5.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,69331.0,1300.0
21634,1,39.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,7.0,9.0,4.0,0.0,3.0,4.0,4.0,0.0,29.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,56296.0,300.0
21635,0,8.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,12.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,6.0,27021.0,22679.0
21636,0,19.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,19.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,13482.0,13706.0
21637,0,30.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,7.0,0.0,30.0,15.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,7.0,114305.0,1500.0
21638,0,26.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,21.0,10.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,97869.0,1000.0
21639,0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,16908.0,600.0
21640,0,48.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,6.0,4.0,1.0,1.0,6.0,4.0,42.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734055.0,400.0
21641,0,20.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,2.0,5.0,0.0,13.0,8.0,2.0,4.0,5.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,215727.0,3594.0
21642,0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,82563.0,200.0
21643,0,23.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,2.0,20.0,12.0,2.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,33816.0,145838.0
21644,0,37.0,16.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,71895.0,100.0
21645,1,61.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,33.0,19.0,2.0,3.0,9.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2071.0,9117.0
